country,year,total_population,urban_pop_ratio,forest_area_ratio,gdp_growth_rate,gdp_growth_usd,co2_emission_kt,agri_land_ratio,methane_emission_kt,livestock_prod_ind,food_prod_ind,name,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude,num_of_weather_station,land_area_sq_km,country.1,year.1,HWF,HWD,HWN,HWA,HWM,temp_mean,temp_median,is_hw_happend
MA,2015,34663608.0,60.809,12.7373739637015,4.53637816806425,101179808076.36,60409.9998474121,67.3246695048174,11550.0001907349,103.07,108.01,Morocco,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,34,446300.0,MA,2015,,,,,,18.801245135001984,18.737500000000004,False
MA,2016,35126274.0,61.36,12.7712077078199,1.05985639008179,103311649248.024,60319.9996948242,69.1799238180596,11670.0000762939,100.68,91.9,Morocco,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,34,446300.0,MA,2016,3.0,3.0,1.0,46.3,43.725,18.897436461534824,18.916666666666664,True
MA,2017,35581257.0,61.908,12.7976473224289,4.25460327324099,109682728023.112,63520.0004577637,69.5643024871163,11770.0004577637,110.21,108.24,Morocco,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,34,446300.0,MA,2017,4.0,4.0,1.0,46.1,45.66,19.194126130718598,19.5,True
MA,2018,36029089.0,62.453,12.8200537754873,3.148502655914,118096227400.092,64959.9990844727,68.3975066099036,11970.0002670288,112.4,115.38,Morocco,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,34,446300.0,MA,2018,5.0,5.0,1.0,44.0,42.65,18.122894446564267,17.325,True
MA,2019,36471766.0,62.994,12.8435805511987,2.60793549462446,119870439113.662,71480.0033569336,66.34978041676,12159.9998474121,116.31,110.4,Morocco,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,34,446300.0,MA,2019,3.0,3.0,1.0,43.5,42.225,19.101061514628135,19.829411764705885,True
MC,1980,26752.0,100.0,,1.68545743376305,1378130995.60185,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1980,,,,,,,,False
MC,1981,27162.0,100.0,,0.922378365935046,1205166025.47602,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1981,,,,,,,,False
MC,1982,27633.0,100.0,,2.43238947521085,1143229071.83219,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1982,,,,,,,,False
MC,1983,28091.0,100.0,,1.19497334903475,1092551781.03673,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1983,,,,,,,,False
MC,1984,28511.0,100.0,,1.48451563089884,1037314956.23209,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1984,,,,,,,,False
MC,1985,28836.0,100.0,,1.70869968354293,1082851076.49699,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1985,,,,,,,,False
MC,1986,29050.0,100.0,,2.45236468337373,1515209588.20845,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1986,,,,,,,,False
MC,1987,29156.0,100.0,,2.48457417040034,1839095595.29143,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1987,,,,,,,,False
MC,1988,29232.0,100.0,,4.59860147535215,2000674667.1353,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1988,,,,,,,,False
MC,1989,29309.0,100.0,,4.16365931039135,2010116851.24167,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1989,,,,,,,,False
MC,1990,29433.0,100.0,0.0,2.64345417053948,2481316053.96507,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1990,,,,,,,,False
MC,1991,29629.0,100.0,0.0,1.01512824132743,2480598883.85071,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1991,,,,,,,,False
MC,1992,29859.0,100.0,0.0,1.36663967309786,2737192565.05576,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1992,,,,,,,,False
MC,1993,30145.0,100.0,0.0,-0.913918801837397,2574302409.08038,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1993,,,,,,,,False
MC,1994,30436.0,100.0,0.0,2.21562468958341,2720310018.90359,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1994,,,,,,,,False
MC,1995,30731.0,100.0,0.0,2.11715129272332,3130462610.06703,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1995,,,,,,,,False
MC,1996,31001.0,100.0,0.0,1.11073274895381,3137673291.44762,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1996,,,,,,,,False
MC,1997,31268.0,100.0,0.0,2.23724875139526,2840175545.06631,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1997,,,,,,,,False
MC,1998,31554.0,100.0,0.0,3.50326528870077,2934498443.40672,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1998,,,,,,,,False
MC,1999,31836.0,100.0,0.0,3.30054146118171,2906093756.65885,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,1999,,,,,,,,False
MC,2000,32148.0,100.0,0.0,3.91022917641209,2647885848.5351,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2000,,,,,,,,False
MC,2001,32474.0,100.0,0.0,2.18773409061774,2718868306.01093,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2001,,,,,,,,False
MC,2002,32804.0,100.0,0.0,1.02649563899888,2968987019.23077,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2002,,,,,,,,False
MC,2003,33144.0,100.0,0.0,1.08753674887137,3601321064.55266,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2003,,,,,,,,False
MC,2004,33499.0,100.0,0.0,2.47048416786116,4137913500.0,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2004,,,,,,,,False
MC,2005,33842.0,100.0,0.0,1.89541352041324,4203084193.50827,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2005,,,,,,,,False
MC,2006,34189.0,100.0,0.0,5.80393763599388,4582988332.70606,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2006,,,,,,,,False
MC,2007,34524.0,100.0,0.0,14.4288980284652,5867916780.72817,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2007,,,,,,,,False
MC,2008,34860.0,100.0,0.0,0.666835003324323,6476490405.74191,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2008,,,,,,,,False
MC,2009,35223.0,100.0,0.0,-11.2999994641996,5451653237.01028,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2009,,,,,,,,False
MC,2010,35609.0,100.0,0.0,2.09999905006846,5367625613.15127,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2010,,,,,,,,False
MC,2011,36025.0,100.0,0.0,7.00000002385623,6088808463.25167,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2011,,,,,,,,False
MC,2012,36459.0,100.0,0.0,1.01221796129491,5743029680.07195,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2012,,,,,,,,False
MC,2013,36899.0,100.0,0.0,9.57489074294796,6555983530.34932,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2013,,,,,,,,False
MC,2014,37320.0,100.0,0.0,7.18918701152205,7069616048.89066,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2014,,,,,,,,False
MC,2015,37723.0,100.0,0.0,4.8634732114333,6261622101.40908,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2015,,,,,,,,False
MC,2016,38070.0,100.0,0.0,3.45155104747225,6472990923.1791,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2016,,,,,,,,False
MC,2017,38392.0,100.0,0.0,-3.50096142186499,6431314957.07185,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2017,,,,,,,,False
MC,2018,38682.0,100.0,0.0,5.95627041970343,7194024563.06094,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2018,,,,,,,,False
MC,2019,38967.0,100.0,0.0,6.90566549200324,7383745662.15157,,,,,,Monaco,Europe & Central Asia,,High income,Not classified,Monaco,7.41891,43.7325,0,2.027,MC,2019,,,,,,,,False
MD,1980,2728099.0,40.387,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1980,,,,,,5.892202556095999,6.581250000000001,False
MD,1981,2754609.0,41.136,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1981,,,,,,6.550785024336395,6.512500000000001,False
MD,1982,2782725.0,41.891,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1982,,,,,,7.304337159415927,8.064285714285715,False
MD,1983,2811645.0,42.649,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1983,,,,,,8.431227720909227,8.63076923076923,False
MD,1984,2840565.0,43.412,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1984,,,,,,7.8851822494445445,8.959375000000001,False
MD,1985,2867878.0,44.176,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1985,,,,,,9.544012318731497,9.75,False
MD,1986,2893584.0,44.944,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1986,,,,,,9.759776820211753,9.815384615384616,False
MD,1987,2918487.0,45.714,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1987,,,,,,7.419374251319457,7.327272727272728,False
MD,1988,2940177.0,46.488,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1988,3.0,3.0,1.0,33.0,32.925000000000004,5.883606757541184,6.059615384615386,True
MD,1989,2957047.0,46.856,,,,,77.8825676909036,,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1989,,,,,,6.8737137839329625,7.406666666666666,False
MD,1990,2969097.0,46.762,,,,30530.0,77.8825676909036,5500.0,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1990,,,,,,7.267999648753074,7.571428571428572,False
MD,1991,2975523.0,46.669,,,,24600.0,77.8825676909036,5530.00020980835,,,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1991,,,,,,6.390870741131015,6.86,False
MD,1992,2977130.0,46.575,10.0152114390021,,,20320.0,77.8825676909036,5170.00007629395,216.57,129.66,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1992,8.0,8.0,1.0,37.8,35.733333333333334,5.663990622310295,5.771428571428572,True
MD,1993,2973114.0,46.481,10.0485584218513,,,17410.0,77.6024279210926,4760.00022888184,181.44,153.49,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1993,,,,,,9.033962818003914,9.75,False
MD,1994,2964277.0,46.387,10.1092896174863,,,14140.0,77.6259866423801,5000.0,162.77,109.26,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1994,,,,,,11.02620058708415,10.933333333333332,False
MD,1995,2952307.0,46.294,10.1700576981476,,1752979926.41489,12140.0,77.6191922259338,4909.99984741211,144.05,120.5,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1995,,,,,,9.86516210045662,9.833333333333334,False
MD,1996,2946401.0,46.2,10.2277558457334,-5.87706020516869,1695122173.91304,10400.0,77.6191922259338,4929.99982833862,130.6,104.46,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1996,,,,,,8.910555555555556,10.0,False
MD,1997,2935524.0,45.797,10.2885783718105,1.64706450310676,1930081168.83117,9580.0,77.6427703523694,4400.00009536743,122.84,107.35,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1997,,,,,,9.434520547945205,9.5,False
MD,1998,2934339.0,45.394,10.3494378608326,-6.54219202309288,1698717504.65549,8650.0,77.6663628076573,4030.00020980835,107.12,84.36,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1998,,,,,,10.233884297520662,11.2,False
MD,1999,2929735.0,44.992,10.4103343465046,-3.36825452918943,1170782957.37443,7350.0,77.7203647416413,4030.00020980835,103.63,85.86,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,1999,,,,,,11.432051282051283,10.9,False
MD,2000,2923783.0,44.589,10.4744525547445,2.10771604754427,1288429391.79951,6710.0,77.3722627737226,3859.99989509583,95.73,84.06,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2000,,,,,,11.290883977900553,11.8,False
MD,2001,2917252.0,44.189,10.56599756691,6.10000041286263,1480673594.05602,7020.0,77.220194647202,3609.99989509583,92.96,87.68,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2001,,,,,,10.371917808219179,11.5,False
MD,2002,2910504.0,43.789,10.6575425790754,7.79999964149971,1661818168.4226,7179.99982833862,77.0681265206813,3650.00009536743,97.47,92.84,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2002,,,,,,10.856027397260274,11.4,False
MD,2003,2902320.0,43.389,10.7523577730453,6.6000000377682,1980907434.76826,7769.99998092651,76.9090355947673,3700.00004768372,95.74,94.41,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2003,,,,,,9.906712328767123,10.35,False
MD,2004,2895147.0,42.99,10.8406326034063,7.39999968991071,2598249555.89984,7780.00020980835,76.7031630170316,3630.00011444092,98.91,98.99,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2004,,,,,,10.362056010928962,11.925,False
MD,2005,2888111.0,42.775,10.9288537549407,7.50000013866914,2988348836.471,8180.00030517578,75.9805411979325,3549.99995231628,102.67,94.22,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2005,,,,,,10.543424657534246,11.35,False
MD,2006,2880095.0,42.744,11.0203709334144,4.79999985009476,3408244549.19999,7980.00001907349,75.4940711462451,3440.00005722046,104.74,89.99,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2006,,,,,,10.151643835616438,11.4,False
MD,2007,2873429.0,42.713,11.1118881118881,3.00000023969456,4401189466.14058,8140.00034332275,75.554879902706,3490.00000953674,105.35,76.84,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2007,,,,,,12.03173076923077,10.625,False
MD,2008,2867964.0,42.682,11.2034052903618,7.80000014465953,6054849884.52656,8149.99961853027,75.4332623897841,3319.9999332428,84.18,97.63,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2008,,,,,,11.340710382513661,11.5,False
MD,2009,2864346.0,42.651,11.2949224688355,-6.00000028938908,5439422031.39627,7639.9998664856,75.1596229857099,3240.00000953674,90.3,86.23,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2009,,,,,,11.31082191780822,11.6,False
MD,2010,2861487.0,42.62,11.400304414003,7.10000008379275,6974982392.67155,8300.00019073486,75.0380517503805,3410.00008583069,100.43,87.61,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2010,,,,,,10.54958904109589,11.0,False
MD,2011,2859833.0,42.589,11.4727549467275,5.81816621889406,8414351671.95869,8340.00015258789,74.9467275494673,3450.00004768372,101.85,95.24,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2011,,,,,,10.328904109589041,9.35,False
MD,2012,2859458.0,42.558,11.5416920267803,-0.589733963016442,8709138764.75916,8140.00034332275,74.8630553864881,3440.00005722046,95.61,79.01,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2012,7.0,4.0,2.0,37.0,35.155,11.210655737704919,12.7,True
MD,2013,2858692.0,42.527,11.6070559610706,9.04386557011993,9496717702.44839,7179.99982833862,74.8479318734793,3430.0000667572,97.46,96.65,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2013,,,,,,11.066849315068493,12.05,False
MD,2014,2856950.0,42.496,11.6794403892944,4.99962592307755,9510198961.57287,7710.00003814697,70.4075425790754,3470.00002861023,93.9,102.07,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2014,3.0,3.0,1.0,37.0,35.0,10.973561643835616,11.6,True
MD,2015,2834530.0,42.49,11.7518248175182,-0.338235558655555,7745241912.94722,8020.00045776367,70.4987834549878,3470.00002861023,101.94,90.72,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2015,,,,,,11.992602739726028,10.85,False
MD,2016,2802170.0,42.511,11.7548661800487,4.40888670873363,8071469355.2527,8140.00034332275,70.4957420924574,3460.00003814697,104.17,107.2,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2016,5.0,5.0,1.0,35.4,34.25,10.936391924711597,10.9,True
MD,2017,2755158.0,42.557,11.7512921860748,4.6907936764987,9669741744.22001,8060.0004196167,70.456065673457,3490.00000953674,95.24,115.73,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2017,4.0,4.0,1.0,38.4,36.18,10.847321156773212,10.77777777777778,True
MD,2018,2708214.0,42.629,11.7529716925191,4.30147775702727,11457443185.0542,8539.99996185303,68.6355301608926,3450.00004768372,92.29,121.24,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2018,,,,,,10.818675799086758,13.3,False
MD,2019,2664974.0,42.726,11.7527572607105,3.68340389825919,11971345002.7757,8859.99965667725,68.7711146722455,3339.99991416931,87.95,118.44,Moldova,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Chisinau,28.8497,47.0167,20,32885.3,MD,2019,,,,,,12.48896916930499,13.412499999999998,False
MG,1980,8716549.0,18.524,,0.952707585446319,5201818348.90675,,61.9733810228015,,134.07,67.28,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1980,,,,,,24.34558073896459,24.804953560371516,False
MG,1981,8971339.0,18.988,,-9.80000000085953,4759333969.81816,,62.0335660487671,,138.02,67.06,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1981,,,,,,24.39657962330358,24.866666666666664,False
MG,1982,9234137.0,19.461,,-1.90000000001299,4784977348.94327,,62.0765553530282,,136.59,67.47,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1982,,,,,,24.29354295009444,24.42941176470588,False
MG,1983,9504283.0,19.943,,0.899999999396201,4686457013.09944,,62.1367403789937,,135.29,70.62,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1983,,,,,,24.397339655986716,24.871825396825397,False
MG,1984,9780869.0,20.434,,1.76018194295042,3905938480.86119,,62.1797296832548,,138.37,71.48,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1984,,,,,,23.419084111847248,23.75857142857143,False
MG,1985,10063493.0,20.933,,1.15634413876586,3802557894.8719,,62.2399147092203,,139.65,72.43,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1985,,,,,,24.166293622418973,24.337745098039214,False
MG,1986,10352117.0,21.442,,1.96022488163399,4347989798.69992,,62.2829040134814,,142.14,74.94,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1986,,,,,,23.717606423137408,24.393750000000004,False
MG,1987,10647753.0,21.959,,1.17491326106625,3212900560.76722,,62.3172954568903,,143.61,74.15,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1987,,,,,,24.72399718511082,25.1725,False
MG,1988,10952396.0,22.487,,3.40692921036734,3189456961.30819,,62.3688826220036,,148.04,75.14,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1988,,,,,,24.630892457147098,25.039743589743587,False
MG,1989,11268653.0,23.021,,4.07488065683054,3175638332.64471,,62.4118719262648,,148.5,78.0,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1989,,,,,,23.966729031960423,24.5775,False
MG,1990,11598647.0,23.566,23.5468755373663,3.12890505042525,3931334870.67235,890.0,62.4634590913781,16559.9994659424,150.04,78.61,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1990,,,,,,24.18613283071301,24.597660818713447,False
MG,1991,11942809.0,24.119,23.4329057330536,-6.3063515914491,3254713056.02171,950.0,62.5064483956392,16500.0,80.81,66.75,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1991,,,,,,23.71689711476677,23.672727272727272,False
MG,1992,12301338.0,24.681,23.3189359287409,1.1808849422964,3714967007.18602,960.0,62.540839839048,16709.9990844727,82.21,67.58,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1992,,,,,,23.60597265286797,23.95,False
MG,1993,12675469.0,25.251,23.2049661244282,2.09992318708629,4063298919.2868,1000.0,62.7471884995013,17000.0,84.66,70.21,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1993,,,,,,24.20459585906015,24.85454545454546,False
MG,1994,13066544.0,25.536,23.0909963201156,-0.0421013007036493,3522226902.75861,1210.0,62.7299927777969,16549.9992370605,85.44,68.01,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1994,,,,,,24.62690820706935,24.915789473684207,False
MG,1995,13475403.0,25.796,22.9770265158029,1.67859231731708,3838101052.21232,1370.0,62.7299927777969,16760.0002288818,87.81,69.74,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1995,,,,,,24.395819660472263,24.84186602870814,False
MG,1996,13902697.0,26.058,22.8630567114902,2.15420447648967,4931861239.07864,1310.0,62.9294631495684,16770.0004577637,87.32,70.78,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1996,,,,,,24.310282609296635,24.41818181818182,False
MG,1997,14347860.0,26.321,22.7490869071775,3.69349261585776,4262965281.5836,1420.0,64.4667606699453,16750.0,90.45,72.47,Madagascar,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,30,581800.0,MG,1997,,,,,,24.786188181483723,25.15277777777778,False
